STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_ur,Urban audit indicator,cities,Geopolitical entity (declaring),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE004C,Charleroi (greater city),2020,,8.52,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE005C,Liège (greater city),2015,,7.17,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE005C,Liège (greater city),2016,,7.09,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE005C,Liège (greater city),2017,,7.24,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE005C,Liège (greater city),2018,,7.20,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE005C,Liège (greater city),2019,,,,,,C,confidential
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE005C,Liège (greater city),2020,,8.37,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE006C,Brugge,2015,,92.22,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE006C,Brugge,2016,,91.50,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE006C,Brugge,2017,,94.38,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE006C,Brugge,2018,,104.31,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE006C,Brugge,2019,,109.86,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE006C,Brugge,2020,,116.55,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE007C,Namur,2015,,12.15,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE007C,Namur,2016,,11.66,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE007C,Namur,2017,,11.99,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE007C,Namur,2018,,12.03,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE007C,Namur,2019,,,,,,C,confidential
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE007C,Namur,2020,,12.57,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE008C,Leuven,2015,,34.65,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE008C,Leuven,2016,,35.25,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE008C,Leuven,2017,,38.71,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE008C,Leuven,2018,,46.01,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE008C,Leuven,2019,,42.75,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE008C,Leuven,2020,,46.25,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE009C,Mons (greater city),2015,,12.29,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE009C,Mons (greater city),2016,,14.71,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE009C,Mons (greater city),2017,,15.08,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE009C,Mons (greater city),2018,,15.06,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE009C,Mons (greater city),2019,,,,,,C,confidential
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE009C,Mons (greater city),2020,,14.92,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE010C,Kortrijk (greater city),2015,,23.72,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE010C,Kortrijk (greater city),2016,,24.38,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE010C,Kortrijk (greater city),2017,,22.76,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE010C,Kortrijk (greater city),2018,,23.43,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE010C,Kortrijk (greater city),2019,,23.91,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE010C,Kortrijk (greater city),2020,,24.15,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE011C,Oostende (greater city),2015,,96.71,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE011C,Oostende (greater city),2016,,95.62,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE011C,Oostende (greater city),2017,,94.18,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE011C,Oostende (greater city),2018,,97.05,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE011C,Oostende (greater city),2019,,98.17,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BE011C,Oostende (greater city),2020,,92.66,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG001C,Sofia,2015,,9.93,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG001C,Sofia,2016,,9.43,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG001C,Sofia,2017,,10.75,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG001C,Sofia,2018,,9.82,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG001C,Sofia,2019,,9.92,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG001C,Sofia,2020,,10.47,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG002C,Plovdiv,2015,,11.49,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG002C,Plovdiv,2016,,11.78,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG002C,Plovdiv,2017,,11.74,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG002C,Plovdiv,2018,,11.78,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG002C,Plovdiv,2019,,13.64,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG002C,Plovdiv,2020,,14.88,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG003C,Varna,2015,,170.73,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG003C,Varna,2016,,172.83,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG003C,Varna,2017,,177.47,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG003C,Varna,2018,,181.15,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG003C,Varna,2019,,179.06,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG003C,Varna,2020,,135.08,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG004C,Burgas,2015,,18.08,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG004C,Burgas,2016,,19.87,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG004C,Burgas,2017,,22.05,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG004C,Burgas,2018,,20.69,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG004C,Burgas,2019,,19.63,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG004C,Burgas,2020,,20.10,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG005C,Pleven,2015,,9.15,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG005C,Pleven,2016,,8.95,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG005C,Pleven,2017,,9.06,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG005C,Pleven,2018,,8.98,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG005C,Pleven,2019,,9.24,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG005C,Pleven,2020,,8.79,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG006C,Ruse,2015,,10.92,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG006C,Ruse,2016,,10.41,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG006C,Ruse,2017,,10.28,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG006C,Ruse,2018,,12.12,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG006C,Ruse,2019,,13.44,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG006C,Ruse,2020,,13.64,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG007C,Vidin,2015,,13.57,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG007C,Vidin,2016,,13.21,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG007C,Vidin,2017,,12.80,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG007C,Vidin,2018,,13.32,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG007C,Vidin,2019,,13.52,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG007C,Vidin,2020,,19.13,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG008C,Stara Zagora,2015,,7.91,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG008C,Stara Zagora,2016,,7.82,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG008C,Stara Zagora,2017,,7.82,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG008C,Stara Zagora,2018,,7.85,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG008C,Stara Zagora,2019,,8.69,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG008C,Stara Zagora,2020,,13.21,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG009C,Sliven,2015,,16.08,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG009C,Sliven,2016,,14.74,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG009C,Sliven,2017,,13.32,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG009C,Sliven,2018,,13.36,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG009C,Sliven,2019,,13.51,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG009C,Sliven,2020,,12.64,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG010C,Dobrich,2015,,7.22,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG010C,Dobrich,2016,,7.35,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG010C,Dobrich,2017,,7.87,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG010C,Dobrich,2018,,7.75,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG010C,Dobrich,2019,,7.88,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG010C,Dobrich,2020,,8.01,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG011C,Shumen,2015,,13.26,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG011C,Shumen,2016,,13.64,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG011C,Shumen,2017,,13.93,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG011C,Shumen,2018,,11.96,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG011C,Shumen,2019,,12.50,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG011C,Shumen,2020,,9.93,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG012C,Pernik,2015,,3.38,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG012C,Pernik,2016,,3.47,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG012C,Pernik,2017,,3.51,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG012C,Pernik,2018,,3.53,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG012C,Pernik,2019,,3.75,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG012C,Pernik,2020,,3.79,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG013C,Yambol,2015,,6.50,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG013C,Yambol,2016,,11.38,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG013C,Yambol,2017,,7.06,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG013C,Yambol,2018,,7.13,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG013C,Yambol,2019,,7.21,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG013C,Yambol,2020,,7.02,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG014C,Haskovo,2015,,5.15,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG014C,Haskovo,2016,,5.85,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG014C,Haskovo,2017,,5.29,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG014C,Haskovo,2018,,5.32,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG014C,Haskovo,2019,,4.96,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG014C,Haskovo,2020,,5.78,,,,,
dataflow,ESTAT:URB_CTOUR(1.0),Culture and tourism - cities and greater cities,A,Annual,CR2010I,Number of available beds per 1000 residents,BG015C,Pazardzhik,2015,,6.06,,,,,
